Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2506658,"January 19, 2023",Florida,Royal Palm Beach,10600 Okeechobee Blvd,Royal Palm Beach Community High School,0,0,0,0,1
2506603,"January 19, 2023",Arizona,Buckeye,20050 W Indian School Rd,Verrado High School,0,0,0,0,1
2506609,"January 19, 2023",Arizona,Casa Grande,2730 N Trekell Rd,Casa Grande Union High School,0,0,0,0,1
2512958,"January 19, 2023",Washington,Lacey,350 College St NE,River Ridge High School,0,0,0,0,1
2507748,"January 19, 2023",Arkansas,Little Rock,708 E Dixon Rd,Wilbur D. Mills University Studies High School,0,0,0,0,0
2506456,"January 18, 2023",Florida,Tampa,1701 N Blvd,Howard W Blake High School,0,0,0,0,1
2506074,"January 18, 2023",Tennessee,Cleveland,3635 Georgetown Rd NW,Cleveland Middle School,0,0,0,0,1
2505498,"January 18, 2023",Texas,Waco,2020 N 42nd St,Waco High School,0,0,0,0,1
2505269,"January 18, 2023",Michigan,Grand Rapids,2133 Buchanan Ave SW,Burton Elementary and Middle Shool,0,0,0,0,1
2505582,"January 18, 2023",Tennessee,Nashville,110 Gallatin Ave,East Nashville Magnet High School,0,0,0,0,0
2505578,"January 18, 2023",Tennessee,Whites Creek,7277 Old Hickory Blvd,Whites Creek High School,0,0,0,0,1
2505770,"January 18, 2023",Alabama,Huntsville,5000 Pulaski Pike NW,Mae Jemison High School,0,0,0,0,0
2505768,"January 18, 2023",Alabama,Huntsville,2500 Meridian St N,Lee/New Century Technology High School,0,0,0,0,0
2511701,"January 18, 2023",Texas,Jefferson,1 Bulldog Dr,Jefferson High School,0,0,0,0,1
2522012,"January 17, 2023",Alabama,Mobile,3125 Dauphin Island Pkwy,B.C. Raines High School,0,0,0,0,1
2505302,"January 17, 2023",Minnesota,Saint Paul,1540 6th St E,Harding High School,0,0,0,0,1
2511214,"January 17, 2023",Florida,Fort Lauderdale (Lauderdale Lakes),4515 N State Rd 7,Central Charter School,0,0,0,0,1
2505009,"January 17, 2023",Nevada,Yerington,114 Pearl St,Yerington High School,0,0,0,0,1
2504792,"January 17, 2023",Oklahoma,Oklahoma City (Del City),1900 S Sunnylane Rd,Del City High School Field House,0,1,0,0,1
2501950,"January 13, 2023",Kentucky,Murray,2108 College Farm Rd,Calloway County High School,0,0,0,0,0
2502349,"January 13, 2023",North Carolina,Kernersville,1600 Union Cross Rd,Robert B Glenn High School,0,0,0,0,0
2502655,"January 13, 2023",Florida,Fort Walton Beach,400 Hollywood Blvd NW,Fort Walton Beach High School,0,0,0,0,1
2501286,"January 12, 2023",Louisiana,New Orleans,3815 St Bernard Ave,KIPP Believe,0,0,0,0,0
2501098,"January 12, 2023",Nebraska,Omaha,4410 N 36th St,North High School,0,0,0,0,1
2502314,"January 12, 2023",Florida,Gibsonton,7710 Old Big Bend Rd,East Bay High School,0,0,0,0,0
2501460,"January 12, 2023",Indiana,Indianapolis,5108 S High School Rd,Decatur Middle School,0,0,0,0,0
2501122,"January 11, 2023",Ohio,Columbus,1500 E Broad St,East High School,0,0,0,0,1
2526948,"January 11, 2023",Texas,Rising Star,114 Newton St,Rising Star Elementary School,0,0,0,0,0
2500354,"January 11, 2023",Florida,Tallahassee,550 E Tennessee St,Leon High School,0,0,0,0,1
2500964,"January 11, 2023",California,Vista,1575 Bonair Rd,Alta Vista High School,0,0,0,0,1
2500323,"January 11, 2023",Texas,Palestine,233 Ben Milam Rd Dr,Palestine Middle School,0,0,0,0,1
2502310,"January 11, 2023",Florida,Gibsonton,7710 Old Big Bend Rd,East Bay High School,0,0,0,0,0
2501461,"January 11, 2023",Indiana,Indianapolis,10440 Indian Creek Rd S,Franklin Central Junior High,0,0,0,0,1
2500814,"January 11, 2023",Missouri,Saint Louis,5557 Milburn Rd,Oakville High School,0,0,0,0,1
2500542,"January 10, 2023",Kentucky,Stanford,101 Old Fort Rd,Stanford Elementary School,0,1,0,0,0
2500319,"January 10, 2023",New Mexico,Albuquerque,6701 Fortuna Rd NW,West Mesa High School,0,0,0,0,1
2500217,"January 10, 2023",Michigan,Pinconning,605 W 5th St,Pinconning High School,0,0,0,0,1
2499699,"January 10, 2023",Delaware,New Castle,713 E Basin Rd,William Penn High School,0,0,0,0,1
2500103,"January 10, 2023",North Carolina,Farmville,3308 E Wilson St,Farmville Central High School,0,0,0,0,1
2506914,"January 9, 2023",Texas,Manor,12700 Gregg Manor Rd,Manor High School,0,0,0,0,1
2497956,"January 7, 2023",Oregon,Portland,5405 SE Woodward St,Franklin High School,0,1,0,0,0
2496849,"January 6, 2023",Virginia,Newport News,205 Tyner Dr,Richneck Elementary School,0,1,0,0,1
2497541,"January 6, 2023",Florida,Apopka,2501 Hiawassee Rd,Wekiva High School,0,1,0,0,0
2497580,"January 6, 2023",Michigan,Oak Park,13701 Oak Park Blvd,Oak Park High School,0,1,0,0,1
2498914,"January 6, 2023",Missouri,Saint Louis,1731 S Broadway,Lift for Life Academy,0,0,0,0,1
2496762,"January 6, 2023",North Carolina,Lumberton,3901 Fayetteville Rd,Lumberton High School,0,0,0,0,0
2502555,"January 6, 2023",Arkansas,Paragould,5201 W Kingshighway,Greene County Tech Junior High School,0,0,0,0,0
2497221,"January 6, 2023",Kentucky,Louisville,3510 Goldsmith Ln,Seneca High School,0,0,0,0,0
2498457,"January 5, 2023",Texas,Wylie,2550 FM 544,Wylie High School,0,0,0,0,0
2496389,"January 5, 2023",South Carolina,North Charleston,5025 W Enterprise St,Liberty Hill Academy,0,0,0,0,1
2497734,"January 5, 2023",Florida,Lakeland,740 Lake Miriam Dr,Lakeland Highlands Middle School,0,0,0,0,1
2496145,"January 5, 2023",Alabama,Huntsville,2500 Meridian St N,Lee/New Century High School,0,0,0,0,1
2496143,"January 5, 2023",North Carolina,Jamestown,1000 Lucy Ragsdale Dr,Ragsdale High School,0,0,0,0,1
2496342,"January 5, 2023",Maryland,Fort George G Meade (Fort Meade),3500 Rockenbach Rd,MacArthur Middle School,0,0,0,0,0
2497266,"January 5, 2023",Ohio,Columbus,6100 Beechcroft Rd,Beechcroft High School,0,0,0,0,1
2496290,"January 4, 2023",Virginia,Woodbridge,15201 Neabsco Mills Rd,Freedom High School,0,0,0,0,1
2496218,"January 4, 2023",Wisconsin,Sheboygan,3508 N 21st St,Etude Elementary School,0,0,0,0,1
2495296,"January 4, 2023",New Mexico,Roswell,500 W Hobbs St,Roswell High School,0,0,0,0,1
2496605,"January 4, 2023",Arkansas,Jonesboro,301 Hurricane Dr,The Academies at Jonesboro High School,0,0,0,0,1
2494569,"January 3, 2023",New York,Corona (Queens),57-00 223rd St,Cardozo High School,0,0,0,0,1
2486543,"December 21, 2022",Massachusetts,Lawrence,70 N Parish Rd,Lawrence High School,0,0,0,0,1
2486674,"December 21, 2022",Tennessee,Nashville,3901 Granny White Pike,Lipscomb Academy,0,0,0,0,0
2486095,"December 21, 2022",Michigan,Waterford (Waterford Township),5145 Hatchery Rd,John D. Pierce Middle School,0,0,0,0,1
2487104,"December 20, 2022",North Carolina,Goldsboro,1135 E New Hope Rd,Eastern Wayne High School,0,0,0,0,0
2484920,"December 20, 2022",Pennsylvania,Philadelphia,8300 Castor Ave,Farrell Elementary,0,0,0,0,1
2484669,"December 19, 2022",Texas,Irving,100 W Oakdale Rd,Nimitz High School,0,0,0,0,2
2483656,"December 16, 2022",New Jersey,Paterson,61-127 Preakness Ave,JFK High School,0,0,0,0,3
2483232,"December 16, 2022",Georgia,Hinesville,1396 Shaw Rd,Lyman Hall Elementary School,0,0,0,0,0
2505901,"December 16, 2022",Texas,Hamshire,12552 2nd St,Hamshire-Fannett High School,0,0,0,0,1
2482288,"December 16, 2022",Illinois,Chicago,2150 S Laflin St,Benito Juarez High School,2,2,0,0,1
2482912,"December 16, 2022",Ohio,Elyria,601 Middle Ave,Elyria High School,0,0,0,0,1
2484567,"December 16, 2022",South Carolina,Abbeville,701 Washington St,Abbeville High School,0,0,0,0,1
2482280,"December 15, 2022",South Carolina,Roebuck,1050 Cavalier Way,Dorman High School,0,0,0,0,1
2482163,"December 15, 2022",Georgia,Warner Robins,926 Green St,Northside High School,0,0,0,0,0
2494762,"December 15, 2022",Missouri,Keytesville,27247 MO-5,Keytesville School,0,0,0,0,1
2482725,"December 14, 2022",Florida,Saint Petersburg,840 3rd Ave,MycroSchool Pinellas Charter School,0,0,0,0,1
2481019,"December 14, 2022",Mississippi,Pascagoula,3112 Eden St,Colmer Middle School,0,0,0,0,0
2481016,"December 14, 2022",West Virginia,Beckley,400 Stanaford Rd,Woodrow Wilson High School,0,0,0,0,1
2480974,"December 14, 2022",New Mexico,Albuquerque,6701 Fortuna Rd NW,West Mesa High School,0,0,0,0,1
2481582,"December 14, 2022",Illinois,Chicago,4420 N Beacon St,Mary E. Courtenay Language Arts Center,0,0,0,0,1
2481409,"December 14, 2022",Florida,Miami (North Miami),1201 NE 125th St,William J. Bryan Elementary,0,0,0,0,1
2481403,"December 14, 2022",South Carolina,Mount Pleasant,1000 Warrior Way,Wando High School,0,0,0,0,0
2481991,"December 14, 2022",Ohio,Columbus,1320 Duxberry Ave,Linden-McKinley STEM Academy,0,0,0,0,1
2480341,"December 13, 2022",Indiana,Indianapolis,5251 Kentucky Ave,Decatur Central High School,0,0,0,0,1
2480188,"December 13, 2022",Texas,Schertz,701 Curtiss Ave,Schertz Elementary School,0,0,0,0,0
2481643,"December 13, 2022",Oklahoma,Tulsa,6960 E 21st St,Nathan Hale High School,0,0,0,0,1
2484181,"December 13, 2022",North Carolina,Dudley,124 Walter Fulcher Rd,Southern Wayne High School,0,0,0,0,0
2483200,"December 13, 2022",Texas,Haltom City,5501 Haltom Rd,Haltom High School,0,0,0,0,1
2481401,"December 13, 2022",Texas,Midland,906 W Illinois Ave,Midland High School,0,0,0,0,1
2481390,"December 13, 2022",South Carolina,Hollywood,5117 Baptist Hill Rd,Baptist Hill Middle School + High School,0,0,0,0,1
2481787,"December 12, 2022",Texas,Fort Worth,3136 Bigham Blvd,William Monning Middle School,0,0,0,0,0
2479465,"December 12, 2022",Louisiana,New Iberia,1301 E Admiral Doyle Dr,New Iberia Senior High School,0,0,0,0,1
2479782,"December 12, 2022",Oregon,Portland,3400 SE 26th Ave,Cleveland High School,0,1,0,0,0
2479544,"December 12, 2022",Tennessee,Chattanooga,1020 N Moore Rd,Brainerd High School,0,0,0,0,1
2480195,"December 9, 2022",Virginia,Hampton,1067 Big Bethel Rd,Bethel High School,0,0,0,0,0
2478221,"December 9, 2022",Ohio,Akron,470 Castle Blvd,Firestone Community Learning Center,0,0,0,0,1
2477594,"December 9, 2022",South Carolina,Lancaster,4290 Tabernacle Rd,Buford High School,0,0,0,0,0
2478715,"December 9, 2022",Florida,Lake Mary,601 Lake Park Dr,Greenwood Lakes Middle School,0,0,0,0,1
2478141,"December 9, 2022",Florida,Fort Lauderdale,2400 NW 26th St,William Dandy Middle School,0,0,0,0,1
2478038,"December 9, 2022",Ohio,Dayton,3873 Whitestone Ct,Meadowdale High School,0,0,0,0,0
2478022,"December 9, 2022",Ohio,Hilliard,4454 Davidson Rd,,0,0,0,0,1
2477317,"December 8, 2022",South Carolina,Summerville,1101 Boone Hill Rd,Summerville High School,0,0,0,0,1
2476721,"December 8, 2022",North Carolina,Fuquay Varina,109 N Ennis St,Fuquay-Varina Middle School,0,0,0,0,1
2477227,"December 8, 2022",Ohio,Ashville,7150 Ashville-Fairfield Rd,Walnut Elementary School,0,0,0,0,0
2477713,"December 8, 2022",North Carolina,Charlotte,15321 York Rd,Palisades Park Elementary School,0,0,0,0,0
2476885,"December 8, 2022",Indiana,Ellettsville,851 Edgewood Dr,Edgewood Junior High School,0,0,0,0,1
2477556,"December 8, 2022",Florida,Saint Petersburg,850 34th St S,Gibbs High School,0,0,0,0,1
2476687,"December 8, 2022",Maryland,District Heights,5200 Silver Hill Rd,Suitland High School,0,1,0,0,1
2475818,"December 7, 2022",Missouri,Saint Louis,310 N 15th St,Confluence Preparatory Academy,0,0,0,1,1
2476268,"December 7, 2022",Ohio,Columbus,1300 Duxberry Ave,Linden McKinley STEM Academy,0,0,0,0,1
2476251,"December 7, 2022",Texas,San Angelo,2500 Sherwood Way,Lonestar Middle School,0,0,0,0,1
2476712,"December 7, 2022",Virginia,Yorktown,300 Yorktown Rd,Tabb Middle School,0,0,0,0,1
2481394,"December 7, 2022",Ohio,Columbus,2345 W Mound St,Hilltonia Middle School,0,0,0,0,1
2475643,"December 6, 2022",Ohio,Tiffin,7635 N County Rd 51,Old Fort High School,0,0,0,0,1
2476333,"December 6, 2022",North Carolina,Laurinburg,1000 W Church St,Scotland High School,0,0,0,0,1
2477106,"December 6, 2022",Nebraska,Bennington,16610 Bennington Rd,Bennington High School,0,0,0,0,1
2475374,"December 6, 2022",Iowa,Des Moines,2501 Park Ave,Brody Middle School,0,0,0,0,1
2476051,"December 6, 2022",Florida,Tampa,16200 N Dale Mabry Hwy,Gaither High School,0,0,0,0,1
2476041,"December 6, 2022",Wyoming,Casper,930 S Elm St,Natrona County High School,0,0,0,0,1
2475302,"December 6, 2022",Maryland,Capitol Heights,200 Cabin Branch Rd,Central High School,0,0,0,0,1
2476725,"December 6, 2022",Mississippi,Waynesboro,1325 Azalea Dr,Wayne County High School,0,0,0,0,1
2475979,"December 6, 2022",Florida,Panama City,1200 Harrison Ave,Bay High School,0,0,0,0,1
2476264,"December 6, 2022",Tennessee,Millington,8050 West St,Millington High School,0,0,0,0,1
2481113,"December 5, 2022",Tennessee,Memphis,715 S Lauderdale St,Booker T. Washington High School,0,0,0,0,1
2475095,"December 5, 2022",South Carolina,North Charleston,5501 Dorchester Rd,W.B. Goodwin Elementary School,0,0,0,0,1
2474629,"December 5, 2022",Ohio,Akron,470 Castle Blvd,Litchfield Community Learning Center,0,0,0,0,0
2476706,"December 5, 2022",New Mexico,Clovis,1055 Fowler Ave,Clovis High School,0,0,0,0,2
2474827,"December 5, 2022",Tennessee,Memphis,817 Brownlee Rd,Freedom Preparatory High School,0,1,0,0,1
2475052,"December 5, 2022",Texas,Galveston,4115 Ave O,Ball High School,0,0,0,0,0
2473513,"December 3, 2022",Illinois,Oak Lawn,10601 Central Ave,Harold L. Richards High School,0,0,0,0,1
2475671,"December 2, 2022",South Carolina,Lexington,320 Corley Mill Rd,River Bluff High School,0,0,0,0,1
2475618,"December 2, 2022",Georgia,Flowery Branch,6603 Spout Springs Rd,Cherokee Bluff High School,0,0,0,0,0
2473042,"December 2, 2022",North Carolina,Jacksonville,1001 Piney Green Rd,White Oak High School,0,0,0,0,1
2476693,"December 2, 2022",Indiana,Indianapolis,1200 N Girls School Rd,Ben Davis High School,0,0,0,0,1
2472678,"December 2, 2022",Delaware,Wilmington (Newport),100 block of Ayre St,,0,0,1,0,0
2473382,"December 2, 2022",New Jersey,Newark,279 Chancellor Ave,Weequahic High School,0,0,0,0,1
2472360,"December 1, 2022",Michigan,Ecorse,27225 W Outer Dr,Ecorse High School,0,0,0,0,1
2472272,"December 1, 2022",Maryland,Baltimore,2201 Presstman St,Carver Vocational-Technical High School,0,0,0,0,1
2473598,"December 1, 2022",Colorado,Brighton,12909 E 120th Ave,Prairie View High School,0,0,0,0,3
2471999,"December 1, 2022",Arizona,Tempe,McAllister Ave and Lemon St,Arizona State University,0,0,0,0,1
2472995,"December 1, 2022",North Carolina,Asheville,60 Lees Creek Rd,Clyde A. Erwin High School,0,0,0,0,1
2474329,"November 30, 2022",Mississippi,Wiggins,400 W Border Ave E,Stone High School,0,0,0,0,1
2471506,"November 30, 2022",Florida,Vero Beach,1707 16th St,Vero Beach High School,0,0,0,0,1
2472091,"November 30, 2022",Ohio,Hamilton,1165 Eaton Ave,Hamilton High School,0,0,0,0,1
2471637,"November 30, 2022",California,Mariposa,5005 Frank Wilson Rd,First Baptist Church of Mariposa,0,0,1,0,0
2470871,"November 29, 2022",Virginia,Henrico (Highland Springs),200 S Airport Dr,Highland Springs High School,0,0,0,0,2
2473782,"November 29, 2022",Texas,Houston,7325 Clodine Rd,Mission West Elementary School,0,0,0,0,0
2470586,"November 29, 2022",Tennessee,Nashville,400 Davidson Rd,Hillwood High School,0,0,0,0,1
2475498,"November 29, 2022",California,Atherton,555 Middlefield Rd,Menlo-Atherton High School,0,0,0,0,1
2472060,"November 29, 2022",Colorado,Delta,1050 Hastings St,Lincoln Elementary School,0,0,0,0,0
2470398,"November 29, 2022",Illinois,East Saint Louis,4901 State St,East St Louis Senior High School,0,0,0,0,1
2470847,"November 28, 2022",North Carolina,Rocky Point,1886 NC Hwy 133,Pender Innovative Learning Academy,0,0,0,0,0
2469644,"November 28, 2022",Maryland,Upper Marlboro,8000 Croom Rd,Frederick Douglass High School,0,0,0,0,1
2469626,"November 28, 2022",Iowa,Ankeny,1302 N Ankeny Blvd,Northview Middle School,0,0,0,0,1
2469354,"November 27, 2022",Florida,Tallahassee,2101 Wahnish Way,"Florida A&M University / Hansel Tookes, Sr., Student Recreation Center",1,4,0,0,2
2468829,"November 27, 2022",Texas,Port Arthur,3501 Lucian Adams St,Memorial High School,0,0,0,0,1
2466537,"November 23, 2022",Louisiana,New Orleans,6400 block of Press Dr,SUNO,0,1,0,0,0
2467079,"November 23, 2022",Utah,Salt Lake City,95 N 300 W,Ensign College,0,0,0,0,1
2467004,"November 23, 2022",Alaska,Anchorage,1700 Hillcrest Dr,West High School,0,0,0,0,2
2465335,"November 22, 2022",Kansas,Derby,3012 Triple Creek Dr,Stone Creek Elementary,0,0,0,0,1
2464818,"November 21, 2022",South Carolina,Dillon,1730 US-301,Dillon High School,0,0,0,0,1
2464804,"November 21, 2022",South Carolina,Walterboro,150 Cougar Nation Dr,Colleton County High School,0,0,0,0,3
2464790,"November 21, 2022",Tennessee,Nashville,1150 Hunters Ln,Hunters Lane High School,0,0,0,0,1
2465032,"November 21, 2022",Michigan,Detroit,20000 Evergreen Rd,Henry Ford High School,0,2,0,0,1
2465368,"November 21, 2022",Nebraska,Lincoln,5801 N 33rd St,Lincoln North Star High School,0,0,0,0,1
2465184,"November 21, 2022",Illinois,Chicago,3825 S Washtenaw Ave,Brighton Park Elementary School,0,0,0,0,0
2462873,"November 19, 2022",New Mexico,Albuquerque,Redondo E Dr NE and Redondo Ct NE,University of New Mexico - Coronado Hall,0,1,1,0,0
2462100,"November 17, 2022",Ohio,Cleveland,4419 Pearl Rd,Mary Queen of Peace School,0,0,0,0,0
2462051,"November 17, 2022",Ohio,Cincinnati,420 Ezzard Charles Dr,Taft High School,0,0,0,0,1
2461930,"November 17, 2022",Texas,Hughes Springs,701 Russell,Hughes Springs High School,0,0,0,0,1
2463080,"November 17, 2022",Texas,Dallas,4000 Blue Ridge Blvd,Thomas Tolbert Elementary School,0,0,0,0,0
2461545,"November 17, 2022",Indiana,Clinton,776 Wildcat Dr,South Vermillion High School,0,1,0,0,0
2461865,"November 17, 2022",Texas,El Paso,2430 McRae Blvd,Eastwood High School,0,0,0,0,1
2461828,"November 17, 2022",Indiana,Anderson,4610 Madison Ave,Anderson High School,0,0,0,0,1
2462416,"November 17, 2022",Texas,Gonzales,1801 N Sarah Dewitt Dr,Gonzales High School,0,0,0,0,0
2462307,"November 17, 2022",Texas,Arlington,4501 W Pleasant Ridge Rd,James Martin High School,0,0,0,0,1
2462837,"November 17, 2022",Alaska,Anchorage,4005 McPhee Ave,Mountain View Elementary,0,0,0,0,1
2462220,"November 17, 2022",Georgia,Cataula,8403 GA-315,Creekside School,0,0,0,0,0
2462203,"November 17, 2022",California,Moreno Valley,13400 Kitching St,Butterfield Language Academy,0,0,0,0,0
2461102,"November 16, 2022",Georgia,Macon,2851 Heath Rd,Westside High School,0,0,0,0,1
2462574,"November 16, 2022",North Carolina,Sanford,1801 Douglas Dr,Central Carolina Academy,0,0,0,0,1
2460998,"November 16, 2022",Illinois,Chicago,2911 W 47th St,Mansueto High School,0,0,0,0,0
2461491,"November 16, 2022",South Carolina,Anderson,806 Pearman Dairy Rd,Westside High School,0,0,0,0,1
2461100,"November 16, 2022",Tennessee,Antioch,574 Bell Rd,Ezell-Harding Christian School,0,0,0,0,0
2462143,"November 16, 2022",New Jersey,Newark,161 University Ave,Rutgers University,0,1,0,0,0
2461242,"November 16, 2022",North Carolina,Lumberton,3901 Fayetteville Rd,Lumberton High School,0,1,0,0,0
2461344,"November 15, 2022",Louisiana,Ball,89 Camp Livingston Rd,Ball Elementary School,0,0,0,2,2
2460120,"November 15, 2022",Maryland,Baltimore,181 N Bend Rd,North Bend Elementary/Middle School,0,0,0,0,1
2460482,"November 15, 2022",Kentucky,Louisville,4001 Herman St,Acadamy @ Shawnee,0,0,0,0,0
2466279,"November 15, 2022",Minnesota,Minneapolis (Robbinsdale),3730 Toledo Ave N,Robbinsdale Middle School,0,0,0,0,0
2460711,"November 15, 2022",Illinois,Aurora,1201 W New York St,West Aurora High School,0,0,0,0,1
2461485,"November 15, 2022",Arkansas,Little Rock,1500 S Park St,Central High School,0,0,0,0,0
2459606,"November 14, 2022",Virginia,Petersburg,Lincoln St and Grant Ave,,0,2,0,0,0
2459826,"November 14, 2022",Kentucky,Louisville,2222 Crums Ln,Butler High School,0,0,0,0,0
2460209,"November 14, 2022",Georgia,Atlanta,3099 Panther Trail SW,Daniel McLaughlin Therrell High School,0,0,0,0,1
2460083,"November 14, 2022",Pennsylvania,Philadelphia,5400 Warrington Ave,Mastery Hardy Williams Charter School,0,0,0,0,1
2459150,"November 13, 2022",Virginia,Charlottesville,130 Culbreth St,University of Virginia - Culbreth Parking Garage,3,2,0,0,1
2458602,"November 12, 2022",Florida,Orlando,801 Rio Grande Ave,Jones High School Athletic Complex,1,2,0,0,1
2457961,"November 11, 2022",Virginia,Hopewell,400 S Mesa Dr,Hopewell High School,0,0,0,0,1
2459668,"November 11, 2022",Georgia,Athens,1235 Baxter St,Clarke Middle School,0,0,0,0,1
2464086,"November 11, 2022",Minnesota,Minneapolis (Golden Valley),2400 Sandburg Ln,Sandburg Middle School,0,0,0,0,1
2457711,"November 11, 2022",Indiana,South Bend,1902 Fellows St,Riley High School,0,0,0,0,1
2457422,"November 10, 2022",Michigan,Ravenna,2766 S Ravenna Rd,Ravenna High School,0,0,0,0,0
2457264,"November 10, 2022",New York,Bronx,192 E 151 St,Boys Prep Bronx Elementary School,0,0,0,0,0
2457274,"November 10, 2022",New York,Brooklyn,2021 Bergen St,Brooklyn Collegiate Preparatory High School,0,0,0,0,1
2457225,"November 10, 2022",North Carolina,Greensboro,1200 Lincoln St,Dudley High School,0,0,0,0,1
2460252,"November 10, 2022",California,Atherton,555 Middlefield Rd,Menlo-Atherton High School,0,0,0,0,1
2457104,"November 10, 2022",Maryland,Baltimore,3500 Hillen Rd,Mergenthaler High School,0,0,0,0,1
2457610,"November 10, 2022",Georgia,Watkinsville,2290 Hog Mountain Rd,Oconee County Primary School,0,0,0,0,1
2456898,"November 9, 2022",Illinois,Evanston,1600 Dodge Ave,Evanston Township High School,0,0,0,0,1
2457816,"November 9, 2022",Ohio,Columbus,1160 Ann St,South High School,0,0,0,0,1
2457046,"November 9, 2022",Kentucky,Caneyville,521 E Maple St,Caneyville Elementary School,0,1,0,0,0
2456617,"November 9, 2022",Kentucky,Louisville,9115 Fern Creek Rd,Fern Creek High School,0,0,0,0,0
2458029,"November 9, 2022",Ohio,Groveport,4475 S Hamilton Rd,Groveport Madison High School,0,0,0,0,1
2456536,"November 9, 2022",North Carolina,Pinetops,5912 NC-43,Southwest Edgecombe High School,0,0,0,0,1
2458009,"November 9, 2022",Michigan,Roseville,17855 Common Rd,Roseville High School,0,0,0,0,1
2456917,"November 9, 2022",Alabama,Hazel Green,14380 US-231,Hazel Green High School,0,0,0,0,1
2456912,"November 9, 2022",Florida,Jacksonville,1201 University Blvd N,Arlington Elementary School,0,0,0,0,0
2455465,"November 8, 2022",Washington,Seattle,1819 N 135th St,Ingraham High School,1,0,0,0,1
2455773,"November 7, 2022",North Carolina,Raleigh,2600 Rock Quarry Rd,Southeast Raleigh Magnet High School,0,0,0,0,0
2454526,"November 7, 2022",Maryland,Parkville,2600 Putty Hill Ave,Parkville High School,0,0,0,0,1
2454152,"November 6, 2022",Texas,Marshall,711 Wiley Ave,Wiley College,0,2,0,0,0
2453231,"November 4, 2022",Connecticut,West Hartford,1678 Asylum Ave,University of Saint Joseph,0,1,0,0,1
2453226,"November 4, 2022",South Carolina,West Columbia,1315 Boston Ave,Airport High School,0,0,0,0,1
2452284,"November 3, 2022",Ohio,Dayton,250 Shoup Mill Rd,Horizon Science Academy - Dayton High School,0,0,0,0,2
2465689,"November 3, 2022",Texas,Lubbock,210 N University Ave,Cavazos Middle School,0,0,0,0,1
2451974,"November 3, 2022",New York,Corona (Queens),420 Beach 51st St,P.S. 105 The Bay School,0,0,0,0,2
2452027,"November 3, 2022",Virginia,Henrico (Highland Springs),200 S Airport Dr,Highland Springs High School,0,0,0,0,1
2452592,"November 3, 2022",Indiana,Terre Haute,1000 Grant St,Sarah Scott Middle School,0,0,0,0,1
2453385,"November 3, 2022",Texas,Hutto,573 Chris Kelley Blvd,Hutto Memorial Stadium,0,0,0,0,3
2452400,"November 3, 2022",Florida,Fort Myers,14020 Plantation Rd,South Fort Myers High School,0,0,0,0,1
2451474,"November 2, 2022",California,Thermal,86150 Ave 66,Toro Canyon Middle School,0,0,0,0,0
2451081,"November 2, 2022",New York,Rochester,1001 Lake Ave,Academy of Health Sciences Charter School,0,0,0,0,0
2451865,"November 2, 2022",Texas,Perryton,,,0,0,0,0,1
2450914,"November 2, 2022",District of Columbia,Washington,4301 13th St NW,Roosevelt High School,0,0,0,0,0
2450431,"November 1, 2022",South Carolina,Kingstree,615 Martin Luther King Ave,Kingstree High School,0,0,0,0,1
2450624,"November 1, 2022",Tennessee,Chattanooga,2500 Market St,Howard High School,0,0,0,0,1
2450374,"November 1, 2022",Colorado,Colorado Springs,6888 Black Forest Rd,Vista Ridge High School,0,0,0,0,1
2647596,"November 1, 2022",Arkansas,Little Rock,,,0,0,0,0,1
2449598,"October 31, 2022",Colorado,Denver,18250 E 51st Ave,STRIVE Prep-RISE,0,0,0,0,0
2453609,"October 31, 2022",Missouri,Saint Louis,6701 St Charles Rock Rd,Normandy High School,0,0,0,0,1
2449545,"October 31, 2022",California,Dixon,455 E A St,John Knight Middle School,0,0,0,0,1
2450828,"October 31, 2022",Louisiana,Baton Rouge,170 Campus Lake Rd,The 459 Commons,0,0,0,0,0
2448051,"October 28, 2022",Illinois,Chicago,3000 S King Dr,Dunbar Vocational Career Academy,0,0,0,0,0
2447359,"October 28, 2022",Texas,Rowlett,4700 President George Bush Hwy,Rowlett High School,0,0,0,0,1
2450956,"October 28, 2022",Missouri,Annapolis,,,0,0,0,0,1
2449077,"October 28, 2022",Georgia,Lithonia,2645 Dekalb Medical Pkwy,Miller Grove High School,0,0,0,0,1
2449071,"October 28, 2022",Oregon,Medford,700-898 Kenyon St,Spiegelberg Stadium,0,0,0,0,1
2449060,"October 28, 2022",Missouri,Columbia,700 E Stadium Blvd,Hearnes Center / University of Missouri,0,0,1,0,0
2447895,"October 28, 2022",Oklahoma,Yukon,10901 SW 15th St,Mustang North Middle School,0,0,0,0,1
2447786,"October 28, 2022",North Carolina,Teachey,602 High School Rd,Wallace Rose-Hill High School,0,0,0,0,1
2447535,"October 27, 2022",Minnesota,Saint Paul,740 Rose Ave W,Como Park Senior High,0,0,0,0,1
2446779,"October 27, 2022",Texas,Houston,2005 W W Thorne Dr,Nimitz High School,0,0,0,0,0
2446741,"October 27, 2022",Kentucky,Lexington,2100 Fontaine Rd,Henry Clay High School,0,0,0,0,1
